date,server_id,environment,region,cpu_usage,memory_usage,disk_usage,network_in_mb,network_out_mb,requests_per_min,active_users,response_time_ms,error_rate_percent
2025-05-25,app-server-01,production,ap-south-1,49.62,60.44,67.17,175.38,146.46,1285,300,256.51,0.62
2025-05-25,app-server-02,production,ap-south-1,52.46,59.02,64.6,200.99,148.98,1417,357,256.42,0.81
2025-05-26,app-server-01,production,ap-south-1,53.73,57.37,64.74,179.11,136.73,1293,340,258.22,0.64
2025-05-26,app-server-02,production,ap-south-1,51.55,60.67,67.21,188.21,145.68,1265,348,255.61,0.56
2025-05-27,app-server-01,production,ap-south-1,48.99,63.22,63.17,202.4,138.31,1287,313,259.34,0.62
2025-05-27,app-server-02,production,ap-south-1,52.83,59.72,66.62,181.0,156.51,1281,342,248.75,0.63
2025-05-28,app-server-01,production,ap-south-1,50.15,55.85,66.81,195.31,133.02,1313,360,258.21,0.51
2025-05-28,app-server-02,production,ap-south-1,52.61,61.16,66.27,189.82,152.17,1281,322,255.03,0.59
2025-05-29,app-server-01,production,ap-south-1,51.16,56.29,64.96,166.67,154.22,1283,335,257.95,0.59
2025-05-29,app-server-02,production,ap-south-1,55.53,57.09,69.85,175.31,134.26,1303,305,273.67,0.61
2025-05-30,app-server-01,production,ap-south-1,52.15,60.68,61.57,179.79,152.63,1304,323,258.07,0.7
2025-05-30,app-server-02,production,ap-south-1,49.62,53.4,64.95,195.89,148.16,1429,326,257.65,0.78
2025-05-31,app-server-01,production,ap-south-1,52.92,61.19,65.58,165.02,147.75,1276,335,262.6,0.94
2025-05-31,app-server-02,production,ap-south-1,49.36,58.27,67.25,176.8,149.15,1451,342,261.49,0.55
2025-06-01,app-server-01,production,ap-south-1,57.17,60.28,68.36,190.27,153.21,1289,341,248.46,0.8
2025-06-01,app-server-02,production,ap-south-1,47.79,61.15,65.44,177.57,151.77,1267,318,259.59,0.57
2025-06-02,app-server-01,production,ap-south-1,50.52,62.45,67.11,186.78,137.51,1373,352,268.77,0.57
2025-06-02,app-server-02,production,ap-south-1,52.84,62.31,66.59,205.8,143.09,1315,330,276.87,0.57
2025-06-03,app-server-01,production,ap-south-1,51.65,62.18,70.79,169.21,164.83,1392,332,247.46,0.71
2025-06-03,app-server-02,production,ap-south-1,51.72,63.65,65.92,175.0,143.24,1336,333,275.35,0.65
2025-06-04,app-server-01,production,ap-south-1,53.75,65.1,68.63,171.98,147.75,1366,320,268.93,0.67
2025-06-04,app-server-02,production,ap-south-1,47.25,59.65,67.72,171.34,156.47,1390,322,256.45,0.5
2025-06-05,app-server-01,production,ap-south-1,45.99,63.94,67.52,188.64,152.34,1300,330,256.4,0.63
2025-06-05,app-server-02,production,ap-south-1,56.77,59.25,66.31,195.24,150.29,1426,317,258.74,0.56
2025-06-06,app-server-01,production,ap-south-1,53.05,63.16,65.18,184.32,162.38,1350,326,256.29,0.63
2025-06-06,app-server-02,production,ap-south-1,51.38,63.42,66.63,177.93,136.92,1368,318,264.99,0.76
2025-06-07,app-server-01,production,ap-south-1,49.65,59.84,66.93,194.57,152.85,1351,331,245.35,0.75
2025-06-07,app-server-02,production,ap-south-1,53.44,63.39,67.99,184.36,158.88,1437,340,248.19,0.55
2025-06-08,app-server-01,production,ap-south-1,51.62,62.59,67.02,197.81,147.17,1249,349,266.13,0.62
2025-06-08,app-server-02,production,ap-south-1,53.06,62.63,65.59,190.37,150.75,1230,325,269.49,0.83
2025-06-09,app-server-01,production,ap-south-1,52.83,57.39,62.84,181.52,148.87,1284,344,265.05,0.64
2025-06-09,app-server-02,production,ap-south-1,47.61,60.31,66.89,179.41,147.65,1310,309,265.9,0.48
2025-06-10,app-server-01,production,ap-south-1,54.0,63.14,65.42,178.28,150.42,1346,328,249.2,0.74
2025-06-10,app-server-02,production,ap-south-1,55.23,60.64,66.09,178.33,137.34,1196,347,260.49,0.73
2025-06-11,app-server-01,production,ap-south-1,49.38,59.95,65.01,177.14,140.39,1259,314,240.07,0.62
2025-06-11,app-server-02,production,ap-south-1,52.5,64.16,65.46,177.64,142.72,1234,363,252.93,0.66
2025-06-12,app-server-01,production,ap-south-1,55.27,64.92,68.1,173.32,165.1,1418,311,287.08,0.66
2025-06-12,app-server-02,production,ap-south-1,49.52,60.56,68.9,192.46,151.31,1276,334,264.41,0.52
2025-06-13,app-server-01,production,ap-south-1,44.41,62.99,63.07,194.8,150.95,1356,344,249.01,0.74
2025-06-13,app-server-02,production,ap-south-1,52.32,60.02,66.09,198.59,168.08,1408,314,237.41,0.87
2025-06-14,app-server-01,production,ap-south-1,50.15,61.39,69.76,170.85,146.84,1244,311,255.68,0.62
2025-06-14,app-server-02,production,ap-south-1,53.92,65.7,69.3,191.56,143.93,1389,335,252.86,0.62
2025-06-15,app-server-01,production,ap-south-1,49.23,64.38,66.07,164.87,159.4,1367,351,256.76,0.71
2025-06-15,app-server-02,production,ap-south-1,44.07,58.07,70.0,170.22,148.81,1495,347,260.41,0.6
2025-06-16,app-server-01,production,ap-south-1,50.34,61.59,66.97,175.86,137.49,1290,321,272.45,0.45
2025-06-16,app-server-02,production,ap-south-1,51.13,61.34,65.74,181.74,142.34,1237,330,266.4,0.48
2025-06-17,app-server-01,production,ap-south-1,47.03,66.01,63.85,181.65,154.05,1366,331,263.66,0.68
2025-06-17,app-server-02,production,ap-south-1,51.59,61.86,65.1,182.93,153.14,1341,351,272.71,0.73
2025-06-18,app-server-01,production,ap-south-1,54.51,62.06,66.45,177.18,149.31,1379,346,269.81,0.73
2025-06-18,app-server-02,production,ap-south-1,51.32,60.71,68.82,182.6,153.26,1209,336,267.84,0.64
2025-06-19,app-server-01,production,ap-south-1,52.16,57.4,66.93,189.45,140.13,1306,355,254.28,0.61
2025-06-19,app-server-02,production,ap-south-1,53.73,64.13,65.14,198.04,155.91,1322,344,270.28,0.66
2025-06-20,app-server-01,production,ap-south-1,52.11,63.14,64.7,194.84,141.54,1399,324,246.17,0.48
2025-06-20,app-server-02,production,ap-south-1,52.04,57.85,65.67,170.97,150.7,1291,330,253.03,0.6
2025-06-21,app-server-01,production,ap-south-1,56.46,58.76,67.86,192.88,143.91,1317,377,244.46,0.78
2025-06-21,app-server-02,production,ap-south-1,48.48,61.37,67.11,178.48,144.38,1373,325,273.85,0.61
2025-06-22,app-server-01,production,ap-south-1,51.3,60.8,67.21,191.41,151.07,1312,370,265.94,0.67
2025-06-22,app-server-02,production,ap-south-1,56.63,62.93,70.26,208.15,149.73,1228,295,277.46,0.74
2025-06-23,app-server-01,production,ap-south-1,52.4,59.71,67.55,184.31,151.31,1361,331,263.32,0.67
2025-06-23,app-server-02,production,ap-south-1,54.86,61.49,68.21,186.6,151.26,1399,339,253.99,0.73
2025-06-24,app-server-01,production,ap-south-1,53.84,65.89,68.38,166.07,146.42,1270,348,284.63,0.71
2025-06-24,app-server-02,production,ap-south-1,53.22,62.52,68.24,195.41,140.59,1241,323,252.39,0.82
2025-06-25,app-server-01,production,ap-south-1,59.1,56.44,66.56,199.29,145.82,1395,318,273.15,0.76
2025-06-25,app-server-02,production,ap-south-1,52.96,63.74,67.15,175.14,140.59,1377,353,251.07,0.7
2025-06-26,app-server-01,production,ap-south-1,55.4,64.88,66.38,192.88,154.3,1384,363,271.73,0.72
2025-06-26,app-server-02,production,ap-south-1,56.93,63.11,64.4,186.91,144.62,1237,331,281.69,0.78
2025-06-27,app-server-01,production,ap-south-1,50.62,62.37,68.4,172.74,153.22,1264,322,259.92,0.73
2025-06-27,app-server-02,production,ap-south-1,49.89,60.41,69.57,181.22,145.54,1321,332,242.88,0.77
2025-06-28,app-server-01,production,ap-south-1,51.33,63.07,69.44,190.86,153.47,1334,326,255.89,0.67
2025-06-28,app-server-02,production,ap-south-1,53.56,63.69,71.02,174.0,144.79,1363,347,257.35,0.47
2025-06-29,app-server-01,production,ap-south-1,46.53,61.35,67.51,188.3,158.57,1369,378,241.64,0.61
2025-06-29,app-server-02,production,ap-south-1,45.1,62.06,68.29,179.08,149.27,1385,346,237.76,0.81
2025-06-30,app-server-01,production,ap-south-1,51.67,59.17,67.31,191.17,151.36,1251,353,254.4,0.73
2025-06-30,app-server-02,production,ap-south-1,54.73,61.97,67.08,195.96,146.07,1406,338,262.51,0.5
2025-07-01,app-server-01,production,ap-south-1,50.12,59.86,67.83,180.77,165.29,1377,343,277.42,0.76
2025-07-01,app-server-02,production,ap-south-1,52.21,61.46,70.19,192.75,152.83,1369,334,260.64,0.61
2025-07-02,app-server-01,production,ap-south-1,52.6,60.18,66.22,177.55,145.3,1348,324,277.85,0.74
2025-07-02,app-server-02,production,ap-south-1,52.66,64.17,67.02,170.19,155.42,1249,324,274.54,0.67
2025-07-03,app-server-01,production,ap-south-1,49.0,59.34,68.79,175.52,157.18,1337,317,246.59,0.79
2025-07-03,app-server-02,production,ap-south-1,50.42,60.51,71.79,182.95,151.82,1396,345,258.54,0.52
2025-07-04,app-server-01,production,ap-south-1,50.09,62.22,68.34,188.65,159.59,1371,355,264.59,0.76
2025-07-04,app-server-02,production,ap-south-1,51.12,59.53,67.03,172.34,174.33,1387,331,271.79,0.72
2025-07-05,app-server-01,production,ap-south-1,50.01,63.46,70.62,185.87,146.77,1430,358,271.6,0.66
2025-07-05,app-server-02,production,ap-south-1,51.71,67.61,67.77,202.55,152.12,1265,325,252.07,0.55
2025-07-06,app-server-01,production,ap-south-1,54.96,64.1,67.97,196.35,144.21,1382,350,263.3,0.78
2025-07-06,app-server-02,production,ap-south-1,48.12,61.79,70.26,204.0,144.6,1442,365,258.53,0.75
2025-07-07,app-server-01,production,ap-south-1,56.45,64.71,70.86,169.44,142.49,1371,340,264.97,0.65
2025-07-07,app-server-02,production,ap-south-1,51.33,61.49,67.15,182.58,141.19,1401,361,250.41,0.43
2025-07-08,app-server-01,production,ap-south-1,55.65,61.55,69.52,189.86,155.43,1443,314,275.08,0.74
2025-07-08,app-server-02,production,ap-south-1,50.95,60.17,65.92,206.68,159.53,1416,342,253.33,0.73
2025-07-09,app-server-01,production,ap-south-1,50.89,63.6,67.81,178.95,160.36,1415,336,286.38,0.62
2025-07-09,app-server-02,production,ap-south-1,51.91,57.59,68.32,187.38,142.32,1420,341,248.93,0.59
2025-07-10,app-server-01,production,ap-south-1,53.78,63.34,70.79,204.54,151.76,1358,352,261.87,0.62
2025-07-10,app-server-02,production,ap-south-1,48.54,60.4,68.36,197.32,154.54,1424,358,261.45,0.72
2025-07-11,app-server-01,production,ap-south-1,48.58,63.09,66.13,190.94,135.05,1377,333,249.64,0.56
2025-07-11,app-server-02,production,ap-south-1,50.83,61.59,67.66,171.74,156.83,1329,355,260.41,0.63
2025-07-12,app-server-01,production,ap-south-1,52.94,62.91,68.56,175.97,147.81,1324,334,265.22,0.64
2025-07-12,app-server-02,production,ap-south-1,57.17,62.44,67.49,190.77,141.51,1309,348,264.1,0.9
2025-07-13,app-server-01,production,ap-south-1,51.7,62.84,67.94,181.95,142.1,1392,315,245.4,0.65
2025-07-13,app-server-02,production,ap-south-1,51.24,59.09,68.6,163.62,137.1,1379,364,273.46,0.64
2025-07-14,app-server-01,production,ap-south-1,52.35,62.62,70.29,196.1,147.67,1252,329,262.27,0.4
2025-07-14,app-server-02,production,ap-south-1,51.88,63.0,67.82,176.63,142.68,1358,317,268.13,0.67
2025-07-15,app-server-01,production,ap-south-1,52.98,60.99,69.45,184.79,145.79,1400,332,252.92,0.55
2025-07-15,app-server-02,production,ap-south-1,52.2,60.74,70.22,175.09,157.15,1373,362,268.47,0.61
2025-07-16,app-server-01,production,ap-south-1,52.08,63.23,71.02,207.56,157.24,1348,341,266.22,0.66
2025-07-16,app-server-02,production,ap-south-1,58.79,60.41,65.68,168.78,146.8,1396,383,260.28,0.7
2025-07-17,app-server-01,production,ap-south-1,54.35,62.7,71.21,195.07,170.58,1311,371,262.8,0.67
2025-07-17,app-server-02,production,ap-south-1,55.15,60.09,64.77,190.21,153.97,1344,356,253.38,0.87
2025-07-18,app-server-01,production,ap-south-1,51.07,63.4,65.58,173.68,150.79,1426,353,271.14,0.55
2025-07-18,app-server-02,production,ap-south-1,52.65,63.63,69.67,185.77,162.09,1371,347,266.5,0.56
2025-07-19,app-server-01,production,ap-south-1,50.31,63.47,68.37,183.34,162.52,1324,339,249.6,0.66
2025-07-19,app-server-02,production,ap-south-1,49.15,63.36,72.25,171.53,141.66,1378,334,267.2,0.6
2025-07-20,app-server-01,production,ap-south-1,48.89,58.37,70.62,193.83,167.35,1456,322,245.7,0.47
2025-07-20,app-server-02,production,ap-south-1,50.79,61.53,67.91,190.34,148.71,1387,354,260.83,0.55
2025-07-21,app-server-01,production,ap-south-1,55.18,61.11,70.5,205.81,157.3,1365,350,264.83,0.73
2025-07-21,app-server-02,production,ap-south-1,53.38,64.64,73.77,191.87,154.0,1422,342,266.22,0.73
2025-07-22,app-server-01,production,ap-south-1,55.65,65.2,66.56,194.72,144.75,1368,341,284.53,0.63
2025-07-22,app-server-02,production,ap-south-1,52.21,60.85,68.79,212.72,151.86,1332,353,263.05,0.72
2025-07-23,app-server-01,production,ap-south-1,50.87,61.0,72.86,188.69,150.42,1385,339,261.39,0.58
2025-07-23,app-server-02,production,ap-south-1,53.44,62.86,67.28,187.52,162.1,1358,331,266.62,0.68
2025-07-24,app-server-01,production,ap-south-1,52.76,60.7,71.31,207.04,157.94,1327,363,238.02,0.66
2025-07-24,app-server-02,production,ap-south-1,57.4,62.31,70.45,198.76,154.01,1371,339,289.71,0.7
2025-07-25,app-server-01,production,ap-south-1,53.24,61.59,69.21,178.71,155.45,1487,357,254.84,0.48
2025-07-25,app-server-02,production,ap-south-1,49.86,61.04,69.21,183.9,167.7,1326,344,263.17,0.66
2025-07-26,app-server-01,production,ap-south-1,52.72,62.86,69.05,200.91,144.6,1487,358,242.03,0.84
2025-07-26,app-server-02,production,ap-south-1,48.84,59.63,69.01,188.8,153.2,1324,340,265.86,0.77
2025-07-27,app-server-01,production,ap-south-1,50.87,58.18,71.49,184.18,145.37,1422,345,261.5,0.68
2025-07-27,app-server-02,production,ap-south-1,56.44,60.9,70.4,189.52,146.97,1376,352,267.99,0.63
2025-07-28,app-server-01,production,ap-south-1,54.21,65.97,69.39,168.79,146.44,1458,362,265.27,0.67
2025-07-28,app-server-02,production,ap-south-1,54.27,61.74,67.7,191.3,139.48,1294,338,255.53,0.68
2025-07-29,app-server-01,production,ap-south-1,53.97,63.33,71.02,187.81,146.54,1407,375,258.15,0.66
2025-07-29,app-server-02,production,ap-south-1,55.08,63.89,66.92,205.81,156.57,1388,341,261.44,0.71
2025-07-30,app-server-01,production,ap-south-1,50.81,63.28,68.16,188.26,156.37,1332,351,272.6,0.54
2025-07-30,app-server-02,production,ap-south-1,53.7,63.68,71.31,207.05,158.18,1357,351,275.93,0.63
2025-07-31,app-server-01,production,ap-south-1,52.68,64.26,67.7,198.75,152.59,1338,338,252.29,0.58
2025-07-31,app-server-02,production,ap-south-1,48.38,58.92,69.25,195.62,161.25,1524,361,266.76,0.76
2025-08-01,app-server-01,production,ap-south-1,57.25,60.94,71.34,178.72,145.61,1403,362,262.64,0.85
2025-08-01,app-server-02,production,ap-south-1,55.04,63.03,68.01,181.77,151.84,1255,346,246.54,0.54
2025-08-02,app-server-01,production,ap-south-1,56.95,58.43,70.61,204.28,140.08,1372,329,269.37,0.64
2025-08-02,app-server-02,production,ap-south-1,57.34,63.74,69.55,189.73,155.25,1384,352,260.59,0.43
2025-08-03,app-server-01,production,ap-south-1,53.02,61.07,68.41,196.93,144.55,1451,342,266.76,0.73
2025-08-03,app-server-02,production,ap-south-1,49.42,62.93,66.52,185.55,145.4,1424,355,275.06,0.6
2025-08-04,app-server-01,production,ap-south-1,53.47,65.11,69.52,198.06,167.86,1357,348,262.85,0.56
2025-08-04,app-server-02,production,ap-south-1,53.41,60.98,71.05,192.89,146.05,1391,369,269.46,0.56
2025-08-05,app-server-01,production,ap-south-1,50.21,64.62,72.38,194.09,149.42,1443,347,249.38,0.64
2025-08-05,app-server-02,production,ap-south-1,55.11,65.44,69.5,194.36,148.79,1436,349,248.0,0.72
2025-08-06,app-server-01,production,ap-south-1,52.37,62.22,68.41,195.89,151.38,1472,357,251.31,0.73
2025-08-06,app-server-02,production,ap-south-1,52.46,62.29,69.48,212.21,165.42,1397,336,239.06,0.72
2025-08-07,app-server-01,production,ap-south-1,53.28,64.82,71.85,190.64,134.6,1438,375,263.56,0.63
2025-08-07,app-server-02,production,ap-south-1,52.58,65.34,68.08,182.05,154.49,1402,363,295.35,0.64
2025-08-08,app-server-01,production,ap-south-1,52.33,65.46,70.11,173.03,142.61,1330,360,255.41,0.66
2025-08-08,app-server-02,production,ap-south-1,53.6,63.3,67.74,204.83,148.25,1326,354,234.69,0.79
2025-08-09,app-server-01,production,ap-south-1,57.67,60.71,69.87,178.74,152.43,1316,399,276.21,0.78
2025-08-09,app-server-02,production,ap-south-1,58.37,65.22,67.95,201.6,155.22,1342,345,262.16,0.57
2025-08-10,app-server-01,production,ap-south-1,50.95,62.57,70.97,180.26,156.25,1515,344,263.74,0.62
2025-08-10,app-server-02,production,ap-south-1,58.27,63.64,70.15,194.01,148.57,1423,346,266.47,0.67
2025-08-11,app-server-01,production,ap-south-1,56.89,65.74,72.43,181.31,147.43,1423,375,263.81,0.95
2025-08-11,app-server-02,production,ap-south-1,55.08,61.75,68.18,219.37,149.1,1368,359,253.68,0.79
2025-08-12,app-server-01,production,ap-south-1,55.8,62.91,70.21,198.82,147.81,1452,361,257.15,0.57
2025-08-12,app-server-02,production,ap-south-1,51.43,63.44,73.34,189.9,142.03,1483,341,262.73,0.86
2025-08-13,app-server-01,production,ap-south-1,61.31,65.02,72.04,183.76,153.11,1451,351,264.65,0.76
2025-08-13,app-server-02,production,ap-south-1,57.37,61.07,68.81,192.36,134.76,1463,364,271.48,0.77
2025-08-14,app-server-01,production,ap-south-1,55.46,60.13,70.71,176.91,145.3,1434,342,268.25,0.62
2025-08-14,app-server-02,production,ap-south-1,56.32,62.65,69.42,191.73,159.6,1412,343,272.64,0.68
2025-08-15,app-server-01,production,ap-south-1,54.94,61.5,72.47,186.2,149.65,1281,337,243.36,0.89
2025-08-15,app-server-02,production,ap-south-1,57.89,62.32,70.62,197.5,151.88,1370,343,262.6,0.81
2025-08-16,app-server-01,production,ap-south-1,53.83,60.1,69.14,195.58,151.43,1505,354,250.33,0.54
2025-08-16,app-server-02,production,ap-south-1,59.4,62.28,73.1,210.66,162.69,1428,370,256.28,0.72
2025-08-17,app-server-01,production,ap-south-1,54.0,60.87,67.72,193.96,154.31,1516,341,251.93,0.72
2025-08-17,app-server-02,production,ap-south-1,53.47,64.41,69.44,182.76,162.83,1442,345,266.3,0.89
2025-08-18,app-server-01,production,ap-south-1,51.8,66.72,70.15,189.87,153.83,1433,385,276.88,0.68
2025-08-18,app-server-02,production,ap-south-1,54.12,62.57,69.07,180.07,156.14,1448,360,256.96,0.72
2025-08-19,app-server-01,production,ap-south-1,52.83,63.6,71.01,190.64,155.01,1488,368,267.39,0.62
2025-08-19,app-server-02,production,ap-south-1,56.17,63.35,73.71,203.75,139.57,1307,362,273.31,0.54
2025-08-20,app-server-01,production,ap-south-1,53.22,66.5,69.63,194.7,151.59,1525,363,247.47,0.68
2025-08-20,app-server-02,production,ap-south-1,52.74,60.57,71.26,180.13,152.35,1486,374,269.38,0.62
2025-08-21,app-server-01,production,ap-south-1,53.2,63.41,70.45,191.37,148.31,1477,344,273.23,0.74
2025-08-21,app-server-02,production,ap-south-1,59.28,64.38,71.02,190.19,157.92,1570,346,269.32,0.61
2025-08-22,app-server-01,production,ap-south-1,55.75,62.77,69.2,196.54,164.96,1410,358,247.09,0.68
2025-08-22,app-server-02,production,ap-south-1,61.19,62.43,69.86,201.65,152.35,1415,364,273.82,0.67
2025-08-23,app-server-01,production,ap-south-1,54.47,61.72,70.19,199.06,159.55,1472,349,275.62,0.54
2025-08-23,app-server-02,production,ap-south-1,51.46,63.27,69.96,186.93,148.92,1430,378,264.27,0.69
2025-08-24,app-server-01,production,ap-south-1,51.64,64.07,72.86,198.12,157.83,1449,333,263.74,0.42
2025-08-24,app-server-02,production,ap-south-1,56.01,63.34,66.45,189.53,147.8,1338,374,278.86,0.69
2025-08-25,app-server-01,production,ap-south-1,53.36,62.91,71.84,193.32,149.42,1527,368,256.62,0.82
2025-08-25,app-server-02,production,ap-south-1,56.91,62.92,73.99,204.45,169.31,1422,339,246.57,0.67
2025-08-26,app-server-01,production,ap-south-1,54.76,62.99,70.33,169.23,159.68,1501,365,261.83,0.74
2025-08-26,app-server-02,production,ap-south-1,55.09,63.7,72.63,203.52,149.25,1426,350,269.61,0.63
2025-08-27,app-server-01,production,ap-south-1,50.95,67.53,70.59,190.0,149.12,1432,378,266.39,0.67
2025-08-27,app-server-02,production,ap-south-1,56.32,66.38,75.1,179.96,150.2,1529,390,263.5,0.71
2025-08-28,app-server-01,production,ap-south-1,50.77,61.25,72.31,208.18,149.34,1445,352,267.99,0.66
2025-08-28,app-server-02,production,ap-south-1,54.27,66.7,68.97,207.06,166.85,1467,348,261.03,0.75
2025-08-29,app-server-01,production,ap-south-1,55.31,67.57,66.72,204.36,151.97,1352,370,255.27,0.6
2025-08-29,app-server-02,production,ap-south-1,55.13,63.84,76.04,202.39,155.54,1394,354,257.2,0.68
2025-08-30,app-server-01,production,ap-south-1,54.56,62.99,67.66,198.79,164.13,1369,365,275.28,0.48
2025-08-30,app-server-02,production,ap-south-1,55.09,66.11,71.65,215.6,158.03,1452,406,248.17,0.71
2025-08-31,app-server-01,production,ap-south-1,54.01,61.68,67.82,192.83,166.0,1471,352,262.8,0.64
2025-08-31,app-server-02,production,ap-south-1,52.5,63.49,72.31,195.12,153.78,1365,357,259.23,0.73
2025-09-01,app-server-01,production,ap-south-1,56.07,64.58,74.45,176.65,167.23,1414,355,265.9,0.66
2025-09-01,app-server-02,production,ap-south-1,52.8,66.95,69.17,182.44,166.04,1416,367,251.28,0.65
2025-09-02,app-server-01,production,ap-south-1,58.69,64.87,73.09,185.11,163.52,1446,358,267.29,0.59
2025-09-02,app-server-02,production,ap-south-1,58.45,63.14,69.53,203.2,167.55,1438,384,271.79,0.86
2025-09-03,app-server-01,production,ap-south-1,55.99,65.78,75.58,205.32,151.98,1470,354,258.62,0.67
2025-09-03,app-server-02,production,ap-south-1,55.71,66.39,73.25,199.87,147.29,1477,361,275.89,0.77
2025-09-04,app-server-01,production,ap-south-1,58.95,64.3,70.11,188.39,148.42,1489,377,276.88,0.62
2025-09-04,app-server-02,production,ap-south-1,54.36,66.35,72.68,191.29,158.67,1409,364,258.66,0.71
2025-09-05,app-server-01,production,ap-south-1,53.5,65.61,72.65,209.59,147.6,1359,375,280.74,0.66
2025-09-05,app-server-02,production,ap-south-1,57.55,65.25,69.7,194.27,156.2,1390,368,274.17,0.73
2025-09-06,app-server-01,production,ap-south-1,60.34,64.69,72.78,201.74,152.63,1459,372,266.58,0.73
2025-09-06,app-server-02,production,ap-south-1,55.73,65.6,73.07,194.21,154.52,1430,355,258.96,0.64
2025-09-07,app-server-01,production,ap-south-1,57.59,67.41,71.49,208.47,161.22,1344,347,257.47,0.85
2025-09-07,app-server-02,production,ap-south-1,62.34,62.9,73.1,179.8,154.0,1457,368,277.65,0.62
2025-09-08,app-server-01,production,ap-south-1,57.07,65.74,69.07,192.57,134.47,1468,385,256.67,0.59
2025-09-08,app-server-02,production,ap-south-1,52.41,66.84,71.41,196.24,167.24,1479,382,271.73,0.61
2025-09-09,app-server-01,production,ap-south-1,54.03,65.39,74.55,195.87,156.18,1451,358,253.04,0.59
2025-09-09,app-server-02,production,ap-south-1,51.47,64.07,71.55,195.13,154.02,1494,332,262.63,0.81
2025-09-10,app-server-01,production,ap-south-1,51.26,63.55,74.49,189.35,141.59,1564,365,266.6,0.5
2025-09-10,app-server-02,production,ap-south-1,54.86,64.36,65.52,178.2,173.52,1450,362,273.3,0.72
2025-09-11,app-server-01,production,ap-south-1,59.07,65.78,74.37,181.19,149.5,1406,357,276.05,0.48
2025-09-11,app-server-02,production,ap-south-1,53.76,65.86,73.07,175.97,161.09,1434,392,255.96,0.79
2025-09-12,app-server-01,production,ap-south-1,55.35,67.57,70.56,193.0,157.78,1427,373,274.07,0.64
2025-09-12,app-server-02,production,ap-south-1,57.03,65.57,67.4,190.06,152.7,1527,393,264.09,0.61
2025-09-13,app-server-01,production,ap-south-1,55.57,63.29,71.71,195.47,157.85,1508,344,269.23,0.6
2025-09-13,app-server-02,production,ap-south-1,62.71,66.5,69.67,203.5,147.06,1461,370,267.65,0.61
2025-09-14,app-server-01,production,ap-south-1,58.32,61.96,73.68,192.7,156.32,1478,369,258.42,0.78
2025-09-14,app-server-02,production,ap-south-1,56.61,63.93,70.45,191.78,159.38,1482,366,282.72,0.73
2025-09-15,app-server-01,production,ap-south-1,59.07,64.76,68.19,194.37,146.36,1421,370,267.71,0.79
2025-09-15,app-server-02,production,ap-south-1,52.13,66.34,73.27,206.9,151.77,1477,360,252.25,0.81
2025-09-16,app-server-01,production,ap-south-1,51.18,68.32,73.2,205.47,165.67,1424,390,271.04,0.66
2025-09-16,app-server-02,production,ap-south-1,54.67,65.36,76.8,192.98,138.78,1453,374,283.87,0.73
2025-09-17,app-server-01,production,ap-south-1,52.95,61.75,68.04,194.02,147.47,1436,361,246.49,0.55
2025-09-17,app-server-02,production,ap-south-1,58.77,62.8,72.3,194.84,164.19,1371,392,257.29,0.66
2025-09-18,app-server-01,production,ap-south-1,58.97,65.3,76.8,188.9,157.58,1397,353,279.1,0.67
2025-09-18,app-server-02,production,ap-south-1,58.64,67.54,68.74,185.82,158.64,1447,384,263.87,0.73
2025-09-19,app-server-01,production,ap-south-1,54.05,66.16,73.02,191.37,158.56,1386,379,257.29,0.63
2025-09-19,app-server-02,production,ap-south-1,52.63,66.79,75.9,194.38,164.9,1440,357,258.61,0.63
2025-09-20,app-server-01,production,ap-south-1,55.4,65.11,70.81,205.2,151.49,1587,395,261.67,0.66
2025-09-20,app-server-02,production,ap-south-1,55.09,62.18,71.21,198.64,154.76,1396,360,254.4,0.56
2025-09-21,app-server-01,production,ap-south-1,59.64,65.03,72.24,194.43,156.13,1466,349,256.99,0.82
2025-09-21,app-server-02,production,ap-south-1,57.28,69.11,73.17,206.67,147.94,1523,371,257.13,0.75
2025-09-22,app-server-01,production,ap-south-1,56.52,68.24,72.99,212.23,149.41,1361,373,265.67,0.71
2025-09-22,app-server-02,production,ap-south-1,56.36,65.44,74.59,210.17,142.25,1427,332,277.74,0.68
2025-09-23,app-server-01,production,ap-south-1,59.46,63.01,71.89,177.43,153.78,1462,375,263.48,0.69
2025-09-23,app-server-02,production,ap-south-1,58.97,70.21,74.09,193.85,156.87,1481,365,283.41,0.62
2025-09-24,app-server-01,production,ap-south-1,53.97,64.43,75.22,190.71,151.76,1406,381,248.31,0.85
2025-09-24,app-server-02,production,ap-south-1,52.78,63.37,71.71,193.36,145.26,1491,370,251.7,0.69
2025-09-25,app-server-01,production,ap-south-1,57.7,67.03,76.78,191.44,154.87,1454,368,269.71,0.82
2025-09-25,app-server-02,production,ap-south-1,57.79,65.98,72.74,192.92,157.2,1413,354,262.96,0.74
2025-09-26,app-server-01,production,ap-south-1,56.78,63.18,72.42,202.09,150.0,1523,362,258.28,0.62
2025-09-26,app-server-02,production,ap-south-1,51.75,65.85,74.21,194.23,157.76,1514,386,257.27,0.74
2025-09-27,app-server-01,production,ap-south-1,57.44,65.87,75.34,196.84,159.23,1492,364,266.02,0.73
2025-09-27,app-server-02,production,ap-south-1,55.42,66.47,76.82,180.26,155.46,1467,316,274.09,0.76
2025-09-28,app-server-01,production,ap-south-1,56.82,68.21,77.62,206.47,161.18,1466,372,267.91,0.96
